experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage3_024,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.79,0.954,0.865,0.906,0.938,0.963,0.05,0.821,0.963,0.886,0.874,0.885,0.886,2025-10-28T17:25:47.234688Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage3_025,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.792,0.991,0.88,0.914,0.938,0.961,0.05,0.777,0.966,0.861,0.836,0.839,0.834,2025-10-28T17:25:48.753599Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.4
stage3_026,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.609,0.989,0.754,0.782,0.853,0.922,1.0,0.725,0.994,0.838,0.803,0.828,0.836,2025-10-28T17:25:50.208653Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.4
stage3_027,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.9,0.721,0.892,0.797,0.858,0.933,0.969,0.95,0.776,0.906,0.836,0.812,0.865,0.884,2025-10-28T17:25:51.660115Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.4
stage3_028,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.8,0.739,0.915,0.818,0.88,0.937,0.968,0.9,0.806,0.944,0.87,0.858,0.893,0.903,2025-10-28T17:25:53.209681Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.4
stage3_029,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.95,0.616,0.871,0.722,0.777,0.874,0.942,0.95,0.736,0.973,0.838,0.801,0.849,0.872,2025-10-28T17:25:54.628773Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.4
stage3_030,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.75,0.856,0.845,0.85,0.938,0.983,0.995,0.55,0.969,0.865,0.914,0.961,0.99,0.997,2025-10-28T17:25:56.040396Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.4
stage3_031,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.683,0.778,0.727,0.806,0.893,0.951,0.95,0.767,0.932,0.841,0.825,0.894,0.914,2025-10-28T17:25:57.444104Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage3_032,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.711,0.995,0.83,0.901,0.934,0.968,0.05,0.848,1.0,0.918,0.935,0.949,0.963,2025-10-28T17:25:58.897583Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage3_033,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.582,0.997,0.735,0.756,0.816,0.876,0.05,0.73,0.998,0.843,0.803,0.791,0.778,2025-10-28T17:26:00.531350Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage3_034,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.6,0.829,0.888,0.857,0.937,0.972,0.99,0.85,0.745,0.959,0.839,0.827,0.891,0.918,2025-10-28T17:26:01.942841Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage3_035,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.65,0.565,0.75,0.645,0.965,0.978,0.999,0.85,0.839,0.981,0.905,0.938,0.961,0.978,2025-10-28T17:26:03.257749Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage3_036,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.657,0.974,0.785,0.81,0.856,0.9,0.6,0.754,0.99,0.856,0.819,0.807,0.792,2025-10-28T17:26:04.615477Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage3_037,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.661,0.983,0.79,0.826,0.871,0.916,0.05,0.755,0.972,0.85,0.814,0.808,0.796,2025-10-28T17:26:06.151132Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.75
stage3_038,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.701,0.853,0.769,0.83,0.863,0.899,1.0,0.815,0.904,0.857,0.841,0.882,0.838,2025-10-28T17:26:07.564103Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.75
stage3_039,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.669,0.99,0.798,0.828,0.87,0.912,0.05,0.757,0.994,0.86,0.824,0.809,0.794,2025-10-28T17:26:08.925853Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.75
stage3_040,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.73,0.878,0.797,0.869,0.921,0.958,1.0,0.786,0.983,0.873,0.853,0.913,0.911,2025-10-28T17:26:10.377230Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.75
stage3_041,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.95,0.504,0.727,0.596,0.869,0.895,0.98,0.8,0.79,0.968,0.87,0.883,0.918,0.936,2025-10-28T17:26:12.333065Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.75
stage3_042,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.6,0.635,0.902,0.745,0.795,0.859,0.919,0.85,0.731,0.966,0.832,0.794,0.847,0.855,2025-10-28T17:26:13.710547Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.75
stage3_043,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.55,0.658,0.964,0.782,0.832,0.88,0.927,0.65,0.772,0.955,0.854,0.831,0.843,0.845,2025-10-28T17:26:15.149142Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,1.0
stage3_045,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.85,0.761,0.914,0.83,0.879,0.953,0.978,0.9,0.751,0.965,0.845,0.814,0.889,0.9,2025-10-28T17:26:16.574604Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,1.0
stage3_046,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.8,0.765,0.841,0.801,0.862,0.924,0.958,0.95,0.81,0.96,0.879,0.86,0.898,0.901,2025-10-28T17:26:18.043766Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,1.0
stage3_047,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.726,0.958,0.826,0.866,0.903,0.938,0.8,0.755,0.979,0.853,0.821,0.832,0.83,2025-10-28T17:26:19.525683Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,1.0
stage3_048,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,1.0,0.995,0.998,0.999,1.0,1.0,0.05,1.0,0.965,0.982,0.994,0.998,1.0,2025-10-28T17:26:20.936521Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,1.0
stage3_extra_049,101,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,101.0,0.05,0.925,0.888,0.906,0.935,0.971,0.982,0.85,0.83,0.994,0.905,0.892,0.904,0.904,2025-10-28T17:26:22.281172Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage3_extra_050,202,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,202.0,0.05,0.773,0.922,0.841,0.885,0.923,0.953,0.55,0.769,0.957,0.852,0.825,0.832,0.829,2025-10-28T17:26:23.714053Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage3b_001,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,1.0,0.461,0.632,0.822,0.731,0.789,1.0,1.0,0.201,0.334,0.578,0.6,0.528,2025-10-28T17:26:25.156276Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.2
stage3b_002,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.914,0.977,0.944,0.966,0.984,0.988,1.0,0.973,0.637,0.77,0.803,0.813,0.715,2025-10-28T17:26:26.661476Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.2
stage3b_003,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.927,0.848,0.886,0.943,0.919,0.947,1.0,0.984,0.395,0.564,0.703,0.696,0.635,2025-10-28T17:26:28.169378Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.2
stage3b_004,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.962,0.84,0.897,0.936,0.916,0.925,1.0,0.99,0.464,0.632,0.715,0.73,0.625,2025-10-28T17:26:30.076788Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.2
stage3b_005,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,0.4,0.958,0.974,0.966,0.977,0.991,0.995,0.95,0.822,0.958,0.885,0.868,0.941,0.943,2025-10-28T17:26:31.868678Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.2
stage3b_006,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.904,0.887,0.895,0.96,0.94,0.973,1.0,0.926,0.591,0.721,0.809,0.784,0.765,2025-10-28T17:26:33.720413Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.2
stage3b_007,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.915,0.972,0.943,0.963,0.981,0.985,1.0,0.948,0.677,0.79,0.82,0.829,0.748,2025-10-28T17:26:36.240608Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage3b_008,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.997,0.363,0.532,0.788,0.681,0.759,1.0,1.0,0.225,0.368,0.591,0.613,0.536,2025-10-28T17:26:38.858685Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage3b_009,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.781,0.594,0.675,0.962,0.791,0.972,1.0,0.884,0.313,0.462,0.754,0.646,0.736,2025-10-28T17:26:41.142953Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage3b_010,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,0.9,0.814,0.923,0.865,0.906,0.961,0.981,1.0,0.704,0.999,0.826,0.78,0.918,0.93,2025-10-28T17:26:42.612405Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage3b_011,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.998,0.563,0.72,0.855,0.781,0.822,1.0,0.994,0.377,0.546,0.673,0.687,0.594,2025-10-28T17:26:44.183025Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage3b_012,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.955,0.829,0.888,0.944,0.911,0.94,1.0,0.992,0.366,0.534,0.682,0.682,0.612,2025-10-28T17:26:45.581649Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage3b_013,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,0.7,0.893,0.953,0.922,0.946,0.977,0.988,0.95,0.885,0.786,0.832,0.833,0.935,0.934,2025-10-28T17:26:47.030086Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.4
stage3b_014,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,0.95,0.938,0.795,0.861,0.914,0.979,0.989,1.0,0.828,0.941,0.881,0.866,0.928,0.893,2025-10-28T17:26:48.451269Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.4
stage3b_015,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.937,0.915,0.926,0.96,0.953,0.967,1.0,0.981,0.572,0.723,0.777,0.783,0.691,2025-10-28T17:26:49.935178Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.4
stage3b_016,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,1.0,0.118,0.212,0.756,0.559,0.748,1.0,1.0,0.099,0.181,0.56,0.55,0.538,2025-10-28T17:26:51.847561Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.4
stage3b_017,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,1.0,0.466,0.635,0.827,0.733,0.796,1.0,1.0,0.24,0.386,0.604,0.62,0.548,2025-10-28T17:26:53.338916Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.4
stage3b_018,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.869,0.989,0.925,0.947,0.977,0.984,1.0,0.92,0.747,0.825,0.834,0.855,0.766,2025-10-28T17:26:54.747130Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.4
stage3b_019,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,1.0,0.331,0.498,0.786,0.666,0.761,1.0,1.0,0.154,0.267,0.56,0.577,0.522,2025-10-28T17:26:56.219841Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.45
stage3b_020,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,0.65,0.874,0.933,0.903,0.933,0.976,0.987,0.95,0.876,0.863,0.87,0.864,0.944,0.951,2025-10-28T17:26:57.661438Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.45
stage3b_021,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,0.35,0.92,0.929,0.924,0.951,0.982,0.99,0.9,0.841,0.928,0.883,0.876,0.946,0.953,2025-10-28T17:26:59.015113Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.45
stage3b_022,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,1.0,0.275,0.432,0.759,0.638,0.735,1.0,1.0,0.152,0.264,0.553,0.576,0.514,2025-10-28T17:27:00.677285Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.45
stage3b_023,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.929,0.485,0.637,0.872,0.738,0.863,1.0,1.0,0.168,0.287,0.605,0.584,0.571,2025-10-28T17:27:02.514021Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.45
stage3b_024,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,1.0,0.005,0.01,0.669,0.503,0.668,0.05,1.0,0.001,0.001,0.472,0.5,0.472,2025-10-28T17:27:04.248547Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.45
stage3b_025,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.996,0.731,0.843,0.91,0.865,0.882,1.0,1.0,0.409,0.581,0.688,0.705,0.602,2025-10-28T17:27:05.646800Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage3b_026,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,0.95,0.932,0.866,0.898,0.938,0.989,0.995,1.0,0.816,0.904,0.858,0.843,0.908,0.854,2025-10-28T17:27:07.125817Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage3b_027,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.994,0.508,0.672,0.835,0.753,0.803,1.0,1.0,0.329,0.495,0.645,0.664,0.571,2025-10-28T17:27:08.590714Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage3b_028,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.955,0.432,0.595,0.811,0.712,0.787,1.0,0.998,0.239,0.386,0.601,0.619,0.544,2025-10-28T17:27:10.091407Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage3b_029,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.979,0.788,0.873,0.937,0.893,0.924,1.0,0.994,0.353,0.521,0.669,0.676,0.597,2025-10-28T17:27:12.341338Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage3b_030,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,0.6,0.956,0.969,0.962,0.975,0.987,0.991,1.0,0.901,0.879,0.89,0.886,0.916,0.857,2025-10-28T17:27:13.989229Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage3b_031,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,1.0,0.252,0.403,0.795,0.626,0.78,1.0,1.0,0.147,0.256,0.583,0.573,0.551,2025-10-28T17:27:15.409208Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.55
000_OldModel2024,123,,,,,,data/manifest.csv,,,,,,,,,,0.95,0.971,0.791,0.872,0.943,0.957,0.975,1.0,0.731,0.886,0.801,0.788,0.866,0.832,2025-10-28T17:20:18.103568Z,,,,0.0,15000.0,1.0,,0.0,,,,,,,,,,
01_baseline_copy,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.444,0.781,0.566,0.895,0.858,0.975,1.0,0.632,0.829,0.717,0.748,0.802,0.832,2025-10-28T17:20:22.075176Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,,,,,,,,,,
stage3b_032,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.922,0.936,0.929,0.953,0.96,0.964,1.0,0.973,0.629,0.764,0.797,0.809,0.706,2025-10-28T17:27:16.894941Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.55
stage3b_033,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.981,0.722,0.831,0.911,0.859,0.891,1.0,0.994,0.381,0.551,0.694,0.69,0.624,2025-10-28T17:27:18.278803Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.55
stage3b_034,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,1.0,1.0,0.45,0.621,0.817,0.725,0.785,1.0,1.0,0.227,0.37,0.592,0.614,0.536,2025-10-28T17:27:19.920304Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.55
stage3b_035,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.928,0.957,0.943,0.978,0.978,0.99,1.0,0.977,0.349,0.514,0.696,0.672,0.641,2025-10-28T17:27:21.463381Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.55
stage3b_036,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.496,0.5,0.498,0.906,0.851,0.975,2025-10-28T17:27:22.883319Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.55
